A,B,C,D,timestamp,marker,i
0.7751457893017292,-0.08217042137296278,0.095220125238975,-0.042285166909481385,827087.7402673459,imag_release,38
-0.22475215035126195,0.33779632702145107,-0.6503533305358883,0.2517464212221159,827092.498798528,imag_grasp,39
-1.3731008798554445,0.49292269621046586,-1.1056572368314785,0.42527930673021275,827097.24372111,imag_release,40
-2.4225043700762026,0.33826054711743375,-1.1394843034803908,0.41949006229450214,827101.9595034923,imag_grasp,41
-3.098345577063229,-0.05980394305761111,-0.8064846706306831,0.23942583103375545,827106.7066161744,imag_release,42
-3.1732822367864744,-0.5662733490144615,-0.3221288201425096,-0.0475942220697388,827111.4323042566,imag_grasp,43
-2.556912482739331,-1.0376331523730544,0.031016728200806556,-0.33453671390796635,827116.1709440388,imag_release,44
-1.3585236740523958,-1.374068388047456,0.026053506392970664,-0.5145417896234316,827120.893540921,imag_grasp,45
0.1180003401993466,-1.5427497315576837,-0.406517087188825,-0.5207344453212737,827125.6305658033,imag_release,46
1.4630329693697766,-1.5692221063638343,-1.1420838060625036,-0.3529858556234624,827130.3497743855,imag_grasp,47
2.307052371212283,-1.5040314545863973,-1.9046904091845538,-0.07827684922658144,827135.0781433675,imag_release,48
2.4694559444640998,-1.3901021707025967,-2.3722317505374684,0.19642572666288358,827139.8185676498,imag_grasp,49
2.0316074326660187,-1.2429502840457973,-2.303511698882338,0.3679254645201163,827144.5786615317,imag_release,50
1.2981356438388176,-1.0544857143094915,-1.6365735286706016,0.37709010370514573,827149.3069683139,imag_grasp,51
0.6583750460816208,-0.8104155251005846,-0.5195507918984497,0.231298783659918,827154.0383078961,imag_release,52
0.4030513487271259,-0.5121196774520396,0.7367665614702291,-0.005197000506656896,827158.7711019783,imag_grasp,53
0.5888508861184352,-0.1869999369838745,1.7677020028713382,-0.24664470632399263,827163.5213365605,imag_release,54
1.0177993187268533,0.12260416108786394,2.2823863318962605,-0.42835559739214724,827168.2385833426,imag_grasp,55
1.3421588731134968,0.3832936244681506,2.1615940664455673,-0.5372869619885353,827183.1175775866,imag_release,56
1.2488978407836004,0.5942701217791687,1.4934495099261862,-0.6132704131661703,827197.9873559306,imag_grasp,57
0.6316125902401158,0.795168129027478,0.5343865332389018,-0.7199366776318686,827202.7146670128,imag_release,58
-0.333820932489622,1.048929334882682,-0.38398724968415876,-0.8996259231601027,827207.4283844951,imag_grasp,59
-1.2613703351609036,1.4041879089849714,-0.97335402196729,-1.1352481821674147,827212.1913371772,imag_release,60
-1.7295529688873874,1.8541446941853927,-1.079668744218893,-1.3426685565198446,827216.9350479592,imag_grasp,61
-1.484447884604626,2.3182664723492836,-0.7226884578919259,-1.3973315868922267,827221.6738302414,imag_release,62
-0.5740815836561974,2.656621314739633,-0.07236172187968677,-1.189335009021358,827226.4261950235,imag_grasp,63
0.6575117527302164,2.718479245465493,0.6248167164853684,-0.6810997934010588,827231.1923135056,imag_release,64
1.7106152475460552,2.4077143108649643,1.1383251789654305,0.06050427146315411,827235.9190160878,imag_grasp,65
2.1358656621494863,1.7329222711391186,1.3304490206312858,0.8726739247123856,827240.6456303699,imag_release,66
1.723123647262924,0.8156984603613543,1.1934267003146137,1.5444409700433808,827245.396845952,imag_grasp,67
0.5835589286002951,-0.14724122780827975,0.8337432551791272,1.8888324346165781,827250.1302803342,imag_release,68
-0.9028825557555421,-0.9572917216259722,0.4154028693553592,1.8076256179066306,827254.8610738163,imag_grasp,69
-2.2464830766943074,-1.4890486736811779,0.08719705542717536,1.3264716575745876,827259.5940969986,imag_release,70
-3.031550285028767,-1.7318534651369144,-0.07622687801575086,0.5853380170834457,827264.3383036806,imag_grasp,71
-1.9313249303377409,-0.9111512446284583,1.095548694050097,-0.4717834025245944,827269.0665551628,imag_release,72
1.3614283410069825,0.5015695636937962,0.5607525997907065,1.3101474339053705,827273.801654445,imag_grasp,73
-0.7525680412128573,-0.09961232472478548,-0.5592048628627987,-0.5593909569412768,827278.5106845273,imag_release,74
-0.16637366928455333,-0.4575705759710863,-0.3532310286314609,-0.480145672674282,827283.2228898095,imag_grasp,75
-1.0715973051695635,-0.10411858041162679,0.6520884687511641,0.2091726906559164,827287.9444865917,imag_release,76
0.9923309577259314,-1.1052920382157472,0.010031949837300021,-0.9880910540617694,827292.663509374,imag_grasp,77
-3.294443030589565,0.3870106471063963,0.044448813143063905,-0.2436681239774453,827297.3765775561,imag_release,78
1.3064510185210712,-0.3160053256335862,-0.6033548121411666,-0.21495386387951243,827302.0861636385,imag_grasp,79
0.6514604995552302,0.21324523817063534,1.0971655344207274,0.9665618142063138,827306.8490272205,imag_release,80
2.8610032287797664,-0.44456794732048505,-0.06417430392807831,-0.32343817558580334,827311.5567100027,imag_grasp,81
0.3611083762396865,-0.95506074705808,0.8860799942682371,-0.2897289921191071,827316.298815085,imag_release,82
-1.656523426064772,0.13664622351302233,-1.3411187209897522,1.0222583849064135,827321.054332867,imag_grasp,83
-0.9777263841646199,-1.8721542556641486,-0.762151468240461,-0.04670706766472638,827325.7884158492,imag_release,84
0.06258245781463112,-0.4690675353562588,-0.5030225992672448,0.18357736276396766,827330.4748734315,imag_grasp,85
-1.668088221445584,1.3323484936211292,0.6858838465718654,1.3566771989588666,827335.2028315137,imag_release,86
0.07951717625731827,0.8213752642223132,0.9394259150432835,-0.5764415641857228,827339.9654048957,imag_grasp,87
-2.9298982880597104,-0.27714556698986115,-1.5105625448624587,0.21133998615674515,827344.7165507778,imag_release,88
0.674126467596762,0.548287834477097,-1.4930983574432233,0.38119317921046497,827349.45132446,imag_grasp,89
4.1628947727897305,3.751584306420978,-1.11307956820239,2.5369619396636605,827354.1694371423,imag_release,90
-2.045585390189114,-1.7557201533276272,0.5260134846196726,-0.191121925878503,827358.8911987245,imag_grasp,91
1.4621573144335247,-1.4447965888368162,-1.090385254414808,0.07941605900313481,827363.6434686066,imag_release,92
-3.498325883574266,-0.5288026055021948,-0.2255311669168126,-1.0995451122543225,827368.3528310889,imag_grasp,93
-0.9791835501892006,0.3391355249786179,-2.0613538901613593,0.39712124917487945,827373.0719868711,imag_release,94
0.8119197714407708,1.9573823756203725,-1.8079814476658007,-1.1008595926341451,827377.7980990532,imag_grasp,95
-0.06090964712062621,-2.030455962801876,2.818903659478543,2.841739972048288,827382.5165970355,imag_release,96
-4.370750560247908,-0.38475952479240644,5.116595778958085,-0.5046479092428784,827387.2790134175,imag_grasp,97
1.3305264823010474,-0.3755928596360076,0.8712582650998184,-0.32644850084917443,827392.0159559997,imag_release,98
0.0933495128982339,-0.6145776756707205,-1.0825255463084216,0.18560924069809975,827396.7444243819,imag_grasp,99
4.840114362369836,0.33223992820170734,1.2374064203021544,0.6744962785153593,827401.4573946641,imag_release,100
2.4513992754371365,0.8287281850808259,0.49652654579833394,0.39588488706570907,827406.1717560464,imag_grasp,101
0.7184378916911898,0.3947241301652199,-0.7570675264113664,-0.22808566619602277,827410.8954410286,imag_release,102
2.3616239217387607,0.2444444975088845,-0.01372126795519575,0.327038752827658,827415.6175915108,imag_grasp,103
0.47084999345310846,0.8375613170318339,-0.258289419020933,-0.7870096387356675,827420.3275085931,imag_release,104
-0.6986790699454607,-0.9850327101744188,-0.12162342786203653,-0.9348709351575982,827425.0795405752,imag_grasp,105
-0.10382461309872126,-0.4319538766559638,-0.566053204537834,0.017917793533470797,827429.8030066573,imag_release,106
4.24376397220546,1.4260137761289466,1.8151751593352765,0.7440896613391663,827434.5266246395,imag_grasp,107
-0.19556526054476067,-0.39829780112784396,0.44573626675567185,0.16988449594812527,827439.2629154217,imag_release,108
-1.229876511499982,-0.022323511444503456,0.6926563657195565,-0.689895217249557,827444.0216844038,imag_grasp,109
-0.6620220312230463,3.980558879356979,1.0079148017903974,1.3070485579645614,827448.738001386,imag_release,110
-3.1521921159584387,0.45119246169299476,1.0230373615687176,0.1920358388512911,827453.4665665682,imag_grasp,111
-0.031765945349181396,-0.8031635205766686,-0.6462279134134679,0.39249355010054426,827458.1992231504,imag_release,112
3.5722003368704836,0.3617284759814775,-0.958689811558546,-0.4578514055588923,827462.9186222326,imag_grasp,113
1.6748421858239457,-0.43174510593805354,-0.15169869402968506,-0.5858683054021715,827467.6511375149,imag_release,114
0.6104636884735981,0.6355472122598458,-1.3423187245340913,0.4109618329180721,827472.369797197,imag_grasp,115
0.5167531396759437,-0.17066345086497112,-0.8733705446678592,-0.4747595925279647,827487.2820534408,imag_release,116
-1.8527313159456011,-0.08438163251147189,0.527995342366186,-0.964360584572119,827502.1568695848,imag_grasp,117
-0.18729578622532997,-3.8228847270794057,0.5010091434682822,3.0202531864499553,827506.885076667,imag_release,118
-0.378359165394203,-0.15561771532060562,0.4594755240370919,-0.6393682472914756,827511.6168324492,imag_grasp,119
-0.03529329754837004,1.2398297887941236,0.7429353213789472,0.5653197588074586,827516.3323981314,imag_release,120
1.3526222062203992,-1.3012595147936592,-0.07035942733967843,-0.8437443367938045,827521.0712053136,calib-end,121
